Identificador;Columna 1;Columna 2;Columna 3;Columna 4
Dato 11687;0;0;0;0
Dato 11688;0;0;0;0
Dato 11689;0;0;0;0
Dato 11690;0;0;0;0
Dato 11691;0;0;0;0
Dato 11692;0;0;0;0
Dato 11693;0;0;0;0
Dato 11694;0;0;0;0
Dato 11695;0;0;0;0
Dato 11696;0;0;0;0
Dato 11697;0;0;0;0
Dato 11698;0;0;0;0
Dato 11699;0;0;0;0
Dato 11700;0;0;0;0
Dato 11701;0;0;0;0
Dato 11702;0;0;0;0
Dato 11703;0;0;0;0
Dato 11704;0;0;0;0
Dato 11705;0;0;0;0
Dato 11706;0;0;0;0
Dato 11707;0;0;0;0
Dato 11708;0;0;0;0
Dato 11709;0;0;0;0
Dato 11710;0;0;0;0
Dato 11711;0;0;0;0
Dato 11712;0;0;0;0
Dato 11713;0;0;0;0
Dato 11714;0;0;0;0
Dato 11715;0;0;0;0
Dato 11716;0;0;0;0
Dato 11717;0;0;0;0
Dato 11718;0;0;0;0
Dato 11719;0;0;0;0
Dato 11720;0;0;0;0
Dato 11721;0;0;0;0
Dato 11722;0;0;0;0
Dato 11723;0;0;0;0
Dato 11724;0;0;0;0
Dato 11725;0;0;0;0
Dato 11726;0;0;0;0
Dato 11727;0;0;0;0
Dato 11728;0;0;0;0
Dato 11729;0;0;0;0
Dato 11730;0;0;0;0
Dato 11731;0;0;0;0
Dato 11732;0;0;0;0
Dato 11733;0;0;0;0
Dato 11734;0;0;0;0
Dato 11735;0;0;0;0
Dato 11736;0;0;0;0
Dato 11737;0;0;0;0
Dato 11738;0;0;0;0
Dato 11739;0;0;0;0
Dato 11740;0;0;0;0
Dato 11741;0;0;0;0
Dato 11742;0;0;0;0
Dato 11743;0;0;0;0
Dato 11744;0;0;0;0
Dato 11745;0;0;0;0
Dato 11746;0;0;0;0
Dato 11747;0;0;0;0
Dato 11748;0;0;0;0
Dato 11749;0;0;0;0
Dato 11750;0;0;0;0
Dato 11751;0;0;0;0
Dato 11752;0;0;0;0
Dato 11753;0;0;0;0
Dato 11754;0;0;0;0
Dato 11755;0;0;0;0
Dato 11756;221;59;185;1
Dato 11757;210;93;111;2
Dato 11758;216;109;101;2
Dato 11759;218;111;102;2
Dato 11760;217;112;100;2
Dato 11761;218;111;101;2
Dato 11762;218;111;101;2
Dato 11763;217;112;100;2
Dato 11764;212;117;96;2
Dato 11765;215;113;101;2
Dato 11766;217;112;101;2
Dato 11767;217;112;100;2
Dato 11768;214;115;98;2
Dato 11769;208;122;93;2
Dato 11770;211;119;95;2
Dato 11771;216;113;100;2
Dato 11772;218;111;101;2
Dato 11773;218;110;103;2
Dato 11774;218;111;102;2
Dato 11775;218;111;102;2
Dato 11776;218;111;101;2
Dato 11777;218;111;101;2
Dato 11778;218;110;105;2
Dato 11779;222;101;125;2
Dato 11780;232;81;168;1
Dato 11781;232;81;167;1
Dato 11782;223;100;127;2
Dato 11783;219;109;106;2
Dato 11784;218;110;103;2
Dato 11785;218;111;102;2
Dato 11786;218;111;101;2
Dato 11787;217;111;101;2
Dato 11788;217;112;101;2
Dato 11789;217;112;101;2
Dato 11790;217;112;100;2
Dato 11791;216;113;100;2
Dato 11792;214;115;98;2
Dato 11793;213;117;97;2
Dato 11794;216;113;99;2
Dato 11795;215;114;99;2
Dato 11796;212;117;96;2
Dato 11797;212;118;96;2
Dato 11798;216;113;100;2
Dato 11799;219;109;106;2
Dato 11800;220;106;112;2
Dato 11801;220;106;112;2
Dato 11802;219;109;105;2
Dato 11803;218;111;102;2
Dato 11804;218;110;103;2
Dato 11805;219;108;107;2
Dato 11806;222;103;119;2
Dato 11807;226;93;142;2
Dato 11808;234;75;181;1
Dato 11809;243;57;222;1
Dato 11810;248;47;244;1
Dato 11811;246;50;237;1
Dato 11812;236;71;191;1
Dato 11813;228;89;149;2
Dato 11814;223;101;124;2
Dato 11815;219;108;109;2
Dato 11816;218;110;104;2
Dato 11817;218;111;102;2
Dato 11818;217;111;102;2
Dato 11819;217;112;101;2
Dato 11820;216;112;101;2
Dato 11821;216;113;100;2
Dato 11822;216;113;100;2
Dato 11823;217;112;100;2
Dato 11824;217;112;100;2
Dato 11825;218;111;101;2
Dato 11826;217;111;101;2
Dato 11827;216;113;100;2
Dato 11828;216;114;99;2
Dato 11829;215;114;99;2
Dato 11830;215;114;99;2
Dato 11831;214;115;98;2
Dato 11832;214;116;97;2
Dato 11833;213;116;97;2
Dato 11834;213;117;96;2
Dato 11835;211;118;95;2
Dato 11836;204;127;88;2
Dato 11837;192;140;78;3
Dato 11838;185;148;72;3
Dato 11839;184;150;71;3
Dato 11840;184;150;71;3
Dato 11841;184;150;71;3
Dato 11842;184;150;71;3
Dato 11843;184;150;71;3
Dato 11844;184;150;71;3
Dato 11845;184;150;71;3
Dato 11846;184;150;71;3
Dato 11847;184;150;71;3
Dato 11848;184;150;71;3
Dato 11849;184;150;71;3
Dato 11850;184;150;71;3
Dato 11851;184;150;71;3
Dato 11852;184;150;71;3
Dato 11853;184;150;71;3
Dato 11854;184;149;71;3
Dato 11855;187;146;74;3
Dato 11856;195;137;81;3
Dato 11857;207;124;91;2
Dato 11858;212;118;96;2
Dato 11859;214;115;98;2
Dato 11860;216;114;99;2
Dato 11861;216;113;100;2
Dato 11862;216;113;100;2
Dato 11863;215;114;99;2
Dato 11864;215;114;99;2
Dato 11865;215;114;99;2
Dato 11866;215;114;99;2
Dato 11867;214;113;96;2
Dato 11868;204;107;79;2
Dato 11869;196;105;66;2
Dato 11870;0;0;0;0
Dato 11871;0;0;0;0
Dato 11872;0;0;0;0
Dato 11873;0;0;0;0
Dato 11874;0;0;0;0
Dato 11875;0;0;0;0
Dato 11876;0;0;0;0
Dato 11877;0;0;0;0
Dato 11878;0;0;0;0
Dato 11879;0;0;0;0
Dato 11880;0;0;0;0
Dato 11881;0;0;0;0
Dato 11882;0;0;0;0
Dato 11883;0;0;0;0
Dato 11884;0;0;0;0
Dato 11885;0;0;0;0
Dato 11886;0;0;0;0
Dato 11887;0;0;0;0
Dato 11888;0;0;0;0
Dato 11889;0;0;0;0
Dato 11890;0;0;0;0
Dato 11891;0;0;0;0
Dato 11892;0;0;0;0
Dato 11893;0;0;0;0
Dato 11894;0;0;0;0
Dato 11895;0;0;0;0
Dato 11896;0;0;0;0
Dato 11897;0;0;0;0
Dato 11898;0;0;0;0
Dato 11899;0;0;0;0
Dato 11900;0;0;0;0
Dato 11901;0;0;0;0
Dato 11902;0;0;0;0
Dato 11903;0;0;0;0
Dato 11904;0;0;0;0
Dato 11905;0;0;0;0
Dato 11906;0;0;0;0
Dato 11907;0;0;0;0
Dato 11908;0;0;0;0
Dato 11909;0;0;0;0
Dato 11910;0;0;0;0
Dato 11911;0;0;0;0
Dato 11912;0;0;0;0
Dato 11913;0;0;0;0
Dato 11914;0;0;0;0
Dato 11915;0;0;0;0
Dato 11916;0;0;0;0
Dato 11917;0;0;0;0
Dato 11918;0;0;0;0
Dato 11919;0;0;0;0
Dato 11920;0;0;0;0
Dato 11921;0;0;0;0
Dato 11922;0;0;0;0
Dato 11923;0;0;0;0
Dato 11924;0;0;0;0
Dato 11925;0;0;0;0
Dato 11926;0;0;0;0
Dato 11927;0;0;0;0
Dato 11928;0;0;0;0
Dato 11929;0;0;0;0
Dato 11930;0;0;0;0
Dato 11931;0;0;0;0
Dato 11932;0;0;0;0
Dato 11933;0;0;0;0
Dato 11934;0;0;0;0
Dato 11935;0;0;0;0
Dato 11936;0;0;0;0
Dato 11937;0;0;0;0
Dato 11938;0;0;0;0
Dato 11939;0;0;0;0
Dato 11940;0;0;0;0
Dato 11941;0;0;0;0
Dato 11942;0;0;0;0
Dato 11943;0;0;0;0
Dato 11944;0;0;0;0
Dato 11945;0;0;0;0
Dato 11946;0;0;0;0
Dato 11947;0;0;0;0
Dato 11948;0;0;0;0
Dato 11949;0;0;0;0
Dato 11950;0;0;0;0
Dato 11951;0;0;0;0
Dato 11952;0;0;0;0
Dato 11953;0;0;0;0
Dato 11954;0;0;0;0
Dato 11955;0;0;0;0
Dato 11956;0;0;0;0
Dato 11957;0;0;0;0
Dato 11958;0;0;0;0
Dato 11959;0;0;0;0
Dato 11960;0;0;0;0
Dato 11961;0;0;0;0
Dato 11962;0;0;0;0
Dato 11963;0;0;0;0
Dato 11964;0;0;0;0
Dato 11965;0;0;0;0
Dato 11966;0;0;0;0
Dato 11967;0;0;0;0
Dato 11968;0;0;0;0
Dato 11969;0;0;0;0
Dato 11970;0;0;0;0
Dato 11971;0;0;0;0
Dato 11972;202;43;189;1
Dato 11973;221;67;170;1
Dato 11974;213;89;123;2
Dato 11975;218;108;105;2
Dato 11976;218;111;102;2
Dato 11977;217;111;102;2
Dato 11978;218;111;101;2
Dato 11979;218;111;101;2
Dato 11980;216;113;100;2
Dato 11981;215;114;99;2
Dato 11982;216;112;102;2
Dato 11983;217;112;101;2
Dato 11984;215;114;99;2
Dato 11985;207;124;91;2
Dato 11986;208;122;93;2
Dato 11987;216;114;99;2
Dato 11988;218;111;101;2
Dato 11989;218;111;102;2
Dato 11990;219;108;108;2
Dato 11991;218;111;102;2
Dato 11992;216;113;99;2
Dato 11993;217;111;101;2
Dato 11994;218;111;101;2
Dato 11995;218;110;103;2
Dato 11996;223;99;128;2
Dato 11997;230;84;161;1
Dato 11998;226;94;140;2
Dato 11999;219;107;109;2
Dato 12000;218;111;102;2
Dato 12001;218;111;101;2
Dato 12002;218;111;101;2
Dato 12003;218;111;101;2
Dato 12004;218;111;101;2
Dato 12005;218;111;101;2
Dato 12006;217;112;100;2
Dato 12007;216;113;100;2
Dato 12008;216;113;100;2
Dato 12009;213;117;97;2
Dato 12010;211;118;96;2
Dato 12011;211;119;95;2
Dato 12012;209;121;93;2
Dato 12013;209;121;93;2
Dato 12014;213;116;97;2
Dato 12015;218;111;103;2
Dato 12016;220;107;110;2
Dato 12017;219;108;109;2
Dato 12018;218;110;103;2
Dato 12019;218;111;101;2
Dato 12020;218;111;101;2
Dato 12021;218;111;101;2
Dato 12022;219;109;105;2
Dato 12023;222;103;120;2
Dato 12024;228;89;150;2
Dato 12025;237;69;195;1
Dato 12026;245;52;231;1
Dato 12027;248;46;245;1
Dato 12028;245;52;233;1
Dato 12029;234;76;178;2
Dato 12030;225;95;138;2
Dato 12031;221;103;118;2
Dato 12032;219;109;107;2
Dato 12033;218;111;102;2
Dato 12034;217;112;100;2
Dato 12035;213;117;97;2
Dato 12036;207;124;91;2
Dato 12037;204;127;88;2
Dato 12038;201;131;86;3
Dato 12039;202;129;87;3
Dato 12040;206;124;91;2
Dato 12041;209;121;93;2
Dato 12042;210;120;94;2
Dato 12043;209;122;93;2
Dato 12044;203;128;88;2
Dato 12045;199;132;85;3
Dato 12046;197;135;83;3
Dato 12047;195;137;81;3
Dato 12048;191;142;77;3
Dato 12049;189;144;75;3
Dato 12050;190;143;76;3
Dato 12051;190;143;76;3
Dato 12052;189;144;75;3
Dato 12053;186;147;73;3
Dato 12054;185;149;71;3
Dato 12055;184;149;71;3
Dato 12056;184;149;71;3
Dato 12057;184;149;71;3
Dato 12058;184;149;71;3
Dato 12059;184;150;71;3
Dato 12060;184;150;71;3
Dato 12061;184;150;71;3
Dato 12062;184;150;71;3
Dato 12063;184;150;71;3
Dato 12064;184;150;71;3
Dato 12065;184;150;71;3
Dato 12066;184;150;71;3
Dato 12067;184;150;71;3
Dato 12068;184;150;71;3
Dato 12069;184;149;71;3
Dato 12070;185;149;71;3
Dato 12071;189;144;75;3
Dato 12072;200;131;85;3
Dato 12073;211;119;95;2
Dato 12074;215;115;98;2
Dato 12075;217;112;101;2
Dato 12076;218;111;101;2
Dato 12077;218;111;101;2
Dato 12078;218;111;101;2
Dato 12079;218;111;101;2
Dato 12080;218;111;101;2
Dato 12081;218;111;101;2
Dato 12082;218;111;101;2
Dato 12083;218;111;101;2
Dato 12084;214;110;95;2
Dato 12085;202;106;76;2
Dato 12086;195;104;65;2
Dato 12087;0;0;0;0
Dato 12088;0;0;0;0
Dato 12089;0;0;0;0
Dato 12090;0;0;0;0
Dato 12091;0;0;0;0
Dato 12092;0;0;0;0
Dato 12093;0;0;0;0
Dato 12094;0;0;0;0
Dato 12095;0;0;0;0
Dato 12096;0;0;0;0
Dato 12097;0;0;0;0
Dato 12098;0;0;0;0
Dato 12099;0;0;0;0
Dato 12100;0;0;0;0
Dato 12101;0;0;0;0
Dato 12102;0;0;0;0
Dato 12103;0;0;0;0
Dato 12104;0;0;0;0
Dato 12105;0;0;0;0
Dato 12106;0;0;0;0
Dato 12107;0;0;0;0
Dato 12108;0;0;0;0
Dato 12109;0;0;0;0
Dato 12110;0;0;0;0
Dato 12111;0;0;0;0
Dato 12112;0;0;0;0
Dato 12113;0;0;0;0
Dato 12114;0;0;0;0
Dato 12115;0;0;0;0
Dato 12116;0;0;0;0
Dato 12117;0;0;0;0
Dato 12118;0;0;0;0
Dato 12119;0;0;0;0
Dato 12120;0;0;0;0
Dato 12121;0;0;0;0
Dato 12122;0;0;0;0
Dato 12123;0;0;0;0
Dato 12124;0;0;0;0
Dato 12125;0;0;0;0
Dato 12126;0;0;0;0
Dato 12127;0;0;0;0
Dato 12128;0;0;0;0
Dato 12129;0;0;0;0
Dato 12130;0;0;0;0
Dato 12131;0;0;0;0
Dato 12132;0;0;0;0
Dato 12133;0;0;0;0
Dato 12134;0;0;0;0
Dato 12135;0;0;0;0
Dato 12136;0;0;0;0
Dato 12137;0;0;0;0
Dato 12138;0;0;0;0
Dato 12139;0;0;0;0
Dato 12140;0;0;0;0
Dato 12141;0;0;0;0
Dato 12142;0;0;0;0
Dato 12143;0;0;0;0
Dato 12144;0;0;0;0
Dato 12145;0;0;0;0
Dato 12146;0;0;0;0
Dato 12147;0;0;0;0
Dato 12148;0;0;0;0
Dato 12149;0;0;0;0
Dato 12150;0;0;0;0
Dato 12151;0;0;0;0
Dato 12152;0;0;0;0
Dato 12153;0;0;0;0
Dato 12154;0;0;0;0
Dato 12155;0;0;0;0
Dato 12156;0;0;0;0
Dato 12157;0;0;0;0
Dato 12158;0;0;0;0
Dato 12159;0;0;0;0
Dato 12160;0;0;0;0
Dato 12161;0;0;0;0
Dato 12162;0;0;0;0
Dato 12163;0;0;0;0
Dato 12164;0;0;0;0
Dato 12165;0;0;0;0
Dato 12166;0;0;0;0
Dato 12167;0;0;0;0
Dato 12168;0;0;0;0
Dato 12169;0;0;0;0
Dato 12170;0;0;0;0
Dato 12171;0;0;0;0
Dato 12172;0;0;0;0
Dato 12173;0;0;0;0
Dato 12174;0;0;0;0
Dato 12175;0;0;0;0
Dato 12176;0;0;0;0
Dato 12177;0;0;0;0
Dato 12178;0;0;0;0
Dato 12179;0;0;0;0
Dato 12180;0;0;0;0
Dato 12181;0;0;0;0
Dato 12182;0;0;0;0
Dato 12183;0;0;0;0
Dato 12184;0;0;0;0
Dato 12185;0;0;0;0
Dato 12186;0;0;0;0
Dato 12187;0;0;0;0
Dato 12188;0;0;0;0
Dato 12189;223;48;208;1
Dato 12190;228;66;184;1
Dato 12191;227;82;160;1
Dato 12192;220;107;111;2
Dato 12193;217;112;100;2
Dato 12194;217;112;101;2
Dato 12195;218;111;101;2
Dato 12196;217;112;101;2
Dato 12197;213;116;97;2
Dato 12198;215;114;100;2
Dato 12199;216;112;101;2
Dato 12200;216;113;100;2
Dato 12201;210;120;94;2
Dato 12202;207;123;92;2
Dato 12203;214;115;98;2
Dato 12204;218;111;101;2
Dato 12205;218;111;101;2
Dato 12206;218;111;101;2
Dato 12207;218;111;102;2
Dato 12208;218;111;101;2
Dato 12209;218;111;102;2
Dato 12210;218;111;102;2
Dato 12211;218;111;101;2
Dato 12212;218;111;101;2
Dato 12213;219;109;105;2
Dato 12214;219;107;110;2
Dato 12215;219;109;105;2
Dato 12216;218;111;102;2
Dato 12217;218;111;101;2
Dato 12218;218;111;101;2
Dato 12219;218;111;101;2
Dato 12220;218;111;101;2
Dato 12221;218;111;101;2
Dato 12222;217;112;100;2
Dato 12223;215;114;99;2
Dato 12224;213;117;97;2
Dato 12225;213;117;97;2
Dato 12226;211;119;95;2
Dato 12227;207;123;92;2
Dato 12228;206;124;91;2
Dato 12229;210;120;94;2
Dato 12230;215;114;99;2
Dato 12231;217;111;102;2
Dato 12232;218;110;103;2
Dato 12233;218;110;103;2
Dato 12234;218;111;102;2
Dato 12235;217;112;101;2
Dato 12236;217;112;101;2
Dato 12237;218;111;101;2
Dato 12238;218;110;103;2
Dato 12239;222;103;119;2
Dato 12240;228;90;149;2
Dato 12241;231;82;166;1
Dato 12242;234;76;178;1
Dato 12243;240;64;205;1
Dato 12244;246;51;235;1
Dato 12245;246;51;234;1
Dato 12246;238;67;199;1
Dato 12247;228;89;150;2
Dato 12248;223;101;124;2
Dato 12249;220;106;114;2
Dato 12250;219;109;105;2
Dato 12251;218;111;101;2
Dato 12252;215;114;99;2
Dato 12253;206;124;91;2
Dato 12254;198;133;84;3
Dato 12255;192;141;78;3
Dato 12256;189;144;75;3
Dato 12257;189;144;75;3
Dato 12258;190;143;76;3
Dato 12259;190;143;76;3
Dato 12260;188;145;74;3
Dato 12261;187;147;73;3
Dato 12262;185;148;72;3
Dato 12263;185;149;71;3
Dato 12264;184;149;71;3
Dato 12265;184;150;70;3
Dato 12266;183;150;70;3
Dato 12267;183;150;70;3
Dato 12268;184;150;70;3
Dato 12269;184;150;70;3
Dato 12270;184;150;71;3
Dato 12271;185;149;71;3
Dato 12272;186;148;72;3
Dato 12273;187;146;74;3
Dato 12274;187;146;74;3
Dato 12275;185;148;72;3
Dato 12276;184;149;71;3
Dato 12277;184;150;71;3
Dato 12278;184;150;71;3
Dato 12279;184;150;71;3
Dato 12280;184;150;71;3
Dato 12281;184;150;71;3
Dato 12282;184;150;71;3
Dato 12283;184;150;71;3
Dato 12284;184;150;71;3
Dato 12285;184;149;71;3
Dato 12286;185;149;72;3
Dato 12287;188;145;75;3
Dato 12288;199;132;84;3
Dato 12289;212;118;96;2
Dato 12290;215;114;99;2
Dato 12291;217;112;100;2
Dato 12292;218;111;101;2
Dato 12293;218;110;103;2
Dato 12294;218;110;103;2
Dato 12295;218;110;103;2
Dato 12296;218;110;103;2
Dato 12297;218;110;103;2
Dato 12298;218;110;103;2
Dato 12299;218;110;103;2
Dato 12300;218;111;102;2
Dato 12301;214;109;96;2
Dato 12302;201;105;75;2
Dato 12303;193;103;64;2
Dato 12304;0;0;0;0
Dato 12305;0;0;0;0
Dato 12306;0;0;0;0
Dato 12307;0;0;0;0
Dato 12308;0;0;0;0
Dato 12309;0;0;0;0
Dato 12310;0;0;0;0
Dato 12311;0;0;0;0
Dato 12312;0;0;0;0
Dato 12313;0;0;0;0
Dato 12314;0;0;0;0
Dato 12315;0;0;0;0
Dato 12316;0;0;0;0
Dato 12317;0;0;0;0
Dato 12318;0;0;0;0
Dato 12319;0;0;0;0
Dato 12320;0;0;0;0
Dato 12321;0;0;0;0
Dato 12322;0;0;0;0
Dato 12323;0;0;0;0
Dato 12324;0;0;0;0
Dato 12325;0;0;0;0
Dato 12326;0;0;0;0
Dato 12327;0;0;0;0
Dato 12328;0;0;0;0
Dato 12329;0;0;0;0
Dato 12330;0;0;0;0
Dato 12331;0;0;0;0
Dato 12332;0;0;0;0
Dato 12333;0;0;0;0
Dato 12334;0;0;0;0
Dato 12335;0;0;0;0
Dato 12336;0;0;0;0
Dato 12337;0;0;0;0
Dato 12338;0;0;0;0
Dato 12339;0;0;0;0
Dato 12340;0;0;0;0
Dato 12341;0;0;0;0
Dato 12342;0;0;0;0
Dato 12343;0;0;0;0
Dato 12344;0;0;0;0
Dato 12345;0;0;0;0
Dato 12346;0;0;0;0
Dato 12347;0;0;0;0
Dato 12348;0;0;0;0
Dato 12349;0;0;0;0
Dato 12350;0;0;0;0
Dato 12351;0;0;0;0
Dato 12352;0;0;0;0
Dato 12353;0;0;0;0
Dato 12354;0;0;0;0
Dato 12355;0;0;0;0
Dato 12356;0;0;0;0
Dato 12357;0;0;0;0
Dato 12358;0;0;0;0
Dato 12359;0;0;0;0
Dato 12360;0;0;0;0
Dato 12361;0;0;0;0
Dato 12362;0;0;0;0
Dato 12363;0;0;0;0
Dato 12364;0;0;0;0
Dato 12365;0;0;0;0
Dato 12366;0;0;0;0
Dato 12367;0;0;0;0
Dato 12368;0;0;0;0
Dato 12369;0;0;0;0
Dato 12370;0;0;0;0
Dato 12371;0;0;0;0
Dato 12372;0;0;0;0
Dato 12373;0;0;0;0
Dato 12374;0;0;0;0
Dato 12375;0;0;0;0
Dato 12376;0;0;0;0
Dato 12377;0;0;0;0
Dato 12378;0;0;0;0
Dato 12379;0;0;0;0
Dato 12380;0;0;0;0
Dato 12381;0;0;0;0
Dato 12382;0;0;0;0
Dato 12383;0;0;0;0
Dato 12384;0;0;0;0
Dato 12385;0;0;0;0
Dato 12386;0;0;0;0
Dato 12387;0;0;0;0
Dato 12388;0;0;0;0
Dato 12389;0;0;0;0
Dato 12390;0;0;0;0
Dato 12391;0;0;0;0
Dato 12392;0;0;0;0
Dato 12393;0;0;0;0
Dato 12394;0;0;0;0
Dato 12395;0;0;0;0
Dato 12396;0;0;0;0
Dato 12397;0;0;0;0
Dato 12398;0;0;0;0
Dato 12399;0;0;0;0
Dato 12400;0;0;0;0
Dato 12401;0;0;0;0
Dato 12402;0;0;0;0
Dato 12403;0;0;0;0
Dato 12404;0;0;0;0
Dato 12405;164;36;153;1
Dato 12406;228;56;201;1
Dato 12407;232;76;176;1
Dato 12408;226;95;138;2
Dato 12409;218;110;105;2
Dato 12410;217;112;100;2
Dato 12411;217;112;101;2
Dato 12412;218;111;101;2
Dato 12413;216;113;100;2
Dato 12414;213;116;97;2
Dato 12415;215;114;100;2
Dato 12416;216;113;100;2
Dato 12417;213;116;97;2
Dato 12418;206;124;91;2
Dato 12419;213;116;97;2
Dato 12420;217;112;101;2
Dato 12421;218;111;101;2
Dato 12422;218;111;101;2
Dato 12423;218;111;101;2
Dato 12424;218;111;101;2
Dato 12425;218;111;101;2
Dato 12426;218;111;102;2
Dato 12427;219;109;107;2
Dato 12428;218;110;103;2
Dato 12429;218;111;101;2
Dato 12430;218;111;101;2
Dato 12431;218;111;100;2
Dato 12432;218;111;101;2
Dato 12433;218;111;101;2
Dato 12434;218;111;101;2
Dato 12435;218;111;101;2
Dato 12436;217;112;101;2
Dato 12437;218;111;101;2
Dato 12438;218;111;101;2
Dato 12439;216;113;99;2
Dato 12440;212;118;96;2
Dato 12441;208;122;92;2
Dato 12442;206;125;90;2
Dato 12443;206;124;91;2
Dato 12444;206;124;91;2
Dato 12445;211;119;95;2
Dato 12446;215;114;99;2
Dato 12447;217;111;102;2
Dato 12448;218;110;104;2
Dato 12449;218;111;102;2
Dato 12450;218;111;101;2
Dato 12451;217;112;100;2
Dato 12452;214;115;98;2
Dato 12453;214;116;97;2
Dato 12454;217;112;101;2
Dato 12455;220;106;113;2
Dato 12456;224;98;129;2
Dato 12457;222;102;121;2
Dato 12458;219;107;112;2
Dato 12459;220;106;114;2
Dato 12460;224;97;133;2
Dato 12461;235;73;185;1
Dato 12462;243;57;221;1
Dato 12463;241;60;215;1
Dato 12464;232;79;172;2
Dato 12465;225;95;137;2
Dato 12466;222;101;123;2
Dato 12467;221;105;115;2
Dato 12468;218;110;104;2
Dato 12469;218;111;101;2
Dato 12470;216;113;100;2
Dato 12471;212;117;96;2
Dato 12472;205;125;90;2
Dato 12473;199;133;84;3
Dato 12474;193;140;79;3
Dato 12475;189;144;75;3
Dato 12476;187;146;74;3
Dato 12477;186;147;73;3
Dato 12478;187;146;73;3
Dato 12479;188;145;74;3
Dato 12480;189;144;75;3
Dato 12481;189;144;75;3
Dato 12482;188;145;74;3
Dato 12483;187;146;74;3
Dato 12484;187;146;73;3
Dato 12485;186;147;72;3
Dato 12486;185;149;71;3
Dato 12487;185;149;71;3
Dato 12488;186;147;73;3
Dato 12489;188;145;75;3
Dato 12490;190;141;81;3
Dato 12491;193;138;85;3
Dato 12492;190;143;77;3
Dato 12493;186;148;72;3
Dato 12494;184;149;71;3
Dato 12495;184;150;71;3
Dato 12496;184;150;71;3
Dato 12497;184;150;71;3
Dato 12498;184;150;71;3
Dato 12499;184;150;71;3
Dato 12500;184;150;71;3
Dato 12501;184;149;71;3
Dato 12502;185;148;72;3
Dato 12503;189;144;75;3
Dato 12504;197;134;83;3
Dato 12505;209;122;93;2
Dato 12506;215;114;99;2
Dato 12507;217;112;100;2
Dato 12508;218;111;102;2
Dato 12509;218;110;103;2
Dato 12510;219;109;107;2
Dato 12511;219;108;107;2
Dato 12512;220;107;111;2
Dato 12513;221;104;118;2
Dato 12514;222;102;122;2
Dato 12515;223;100;125;2
Dato 12516;222;102;120;2
Dato 12517;219;107;109;2
Dato 12518;214;106;100;2
Dato 12519;199;103;75;2
Dato 12520;0;0;0;0
Dato 12521;0;0;0;0
Dato 12522;0;0;0;0
Dato 12523;0;0;0;0
Dato 12524;0;0;0;0
Dato 12525;0;0;0;0
Dato 12526;0;0;0;0
Dato 12527;0;0;0;0
Dato 12528;0;0;0;0
Dato 12529;0;0;0;0
Dato 12530;0;0;0;0
Dato 12531;0;0;0;0
Dato 12532;0;0;0;0
Dato 12533;0;0;0;0
Dato 12534;0;0;0;0
Dato 12535;0;0;0;0
Dato 12536;0;0;0;0
Dato 12537;0;0;0;0
Dato 12538;0;0;0;0
Dato 12539;0;0;0;0
Dato 12540;0;0;0;0
Dato 12541;0;0;0;0
Dato 12542;0;0;0;0
Dato 12543;0;0;0;0
Dato 12544;0;0;0;0
Dato 12545;0;0;0;0
Dato 12546;0;0;0;0
Dato 12547;0;0;0;0
Dato 12548;0;0;0;0
Dato 12549;0;0;0;0
Dato 12550;0;0;0;0
Dato 12551;0;0;0;0
Dato 12552;0;0;0;0
Dato 12553;0;0;0;0
Dato 12554;0;0;0;0
Dato 12555;0;0;0;0
Dato 12556;0;0;0;0
Dato 12557;0;0;0;0
Dato 12558;0;0;0;0
Dato 12559;0;0;0;0
Dato 12560;0;0;0;0
Dato 12561;0;0;0;0
Dato 12562;0;0;0;0
Dato 12563;0;0;0;0
Dato 12564;0;0;0;0
Dato 12565;0;0;0;0
Dato 12566;0;0;0;0
Dato 12567;0;0;0;0
Dato 12568;0;0;0;0
Dato 12569;0;0;0;0
Dato 12570;0;0;0;0
Dato 12571;0;0;0;0
Dato 12572;0;0;0;0
Dato 12573;0;0;0;0
Dato 12574;0;0;0;0
Dato 12575;0;0;0;0
Dato 12576;0;0;0;0
Dato 12577;0;0;0;0
Dato 12578;0;0;0;0
Dato 12579;0;0;0;0
Dato 12580;0;0;0;0
Dato 12581;0;0;0;0
Dato 12582;0;0;0;0
Dato 12583;0;0;0;0
Dato 12584;0;0;0;0
Dato 12585;0;0;0;0
Dato 12586;0;0;0;0
Dato 12587;0;0;0;0
Dato 12588;0;0;0;0
Dato 12589;0;0;0;0
Dato 12590;0;0;0;0
Dato 12591;0;0;0;0
Dato 12592;0;0;0;0
Dato 12593;0;0;0;0
Dato 12594;0;0;0;0
Dato 12595;0;0;0;0
Dato 12596;0;0;0;0
Dato 12597;0;0;0;0
Dato 12598;0;0;0;0
Dato 12599;0;0;0;0
Dato 12600;0;0;0;0
Dato 12601;0;0;0;0
Dato 12602;0;0;0;0
Dato 12603;0;0;0;0
Dato 12604;0;0;0;0
Dato 12605;0;0;0;0
Dato 12606;0;0;0;0
Dato 12607;0;0;0;0
Dato 12608;0;0;0;0
Dato 12609;0;0;0;0
Dato 12610;0;0;0;0
Dato 12611;0;0;0;0
Dato 12612;0;0;0;0
Dato 12613;0;0;0;0
Dato 12614;0;0;0;0
Dato 12615;0;0;0;0
Dato 12616;0;0;0;0
Dato 12617;0;0;0;0
