Columna 1;Columna 2;Columna 3;Columna 4
197;135;83;3
202;129;87;2
201;131;86;3
198;134;83;3
205;125;91;2
224;96;137;2
244;55;225;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
249;45;249;1
248;45;248;1
249;44;249;1
244;54;228;1
221;102;124;2
218;109;109;2
235;73;186;1
242;57;221;1
231;80;174;1
219;106;115;2
214;115;100;2
202;129;88;3
205;125;94;3
214;111;110;2
230;89;154;2
226;48;215;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
203;41;195;1
220;43;214;1
223;44;217;1
226;46;216;1
229;48;218;1
242;51;230;1
246;50;236;1
246;49;238;1
247;49;240;1
247;47;243;1
248;46;246;1
248;45;247;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;247;1
247;46;243;1
246;47;239;1
245;47;238;1
245;47;238;1
244;48;237;1
245;47;237;1
246;46;243;1
237;55;211;1
0;0;0;0
195;124;92;3
225;82;183;1
240;97;199;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
210;39;208;1
242;59;217;1
225;94;138;2
220;106;113;2
221;105;115;2
223;101;124;2
225;96;134;2
229;86;156;2
236;71;190;1
234;75;181;1
234;76;179;1
233;79;173;1
221;104;117;2
217;112;100;2
218;111;101;2
218;111;101;2
218;111;102;2
218;110;103;2
218;110;103;2
218;111;101;2
218;111;101;2
218;111;102;2
220;107;110;2
221;105;115;2
219;109;105;2
218;110;103;2
221;105;115;2
225;95;137;2
225;94;138;2
221;105;115;2
220;106;112;2
219;108;109;2
218;110;103;2
218;111;101;2
218;111;101;2
218;111;101;2
217;112;100;2
217;113;100;2
217;112;101;2
217;112;100;2
220;105;114;2
238;67;200;1
248;46;245;1
248;45;248;1
249;45;249;1
248;45;248;1
248;45;249;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;247;1
249;44;250;1
246;51;235;1
225;94;139;2
213;117;97;2
207;124;91;2
204;127;89;2
203;128;88;2
199;132;84;3
195;137;81;3
190;143;76;3
189;144;75;3
192;141;78;3
193;139;79;3
194;138;80;3
196;136;81;3
198;134;83;3
199;132;84;3
197;135;82;3
194;138;80;3
195;137;80;3
196;136;82;3
196;136;81;3
197;135;82;3
203;128;88;2
202;129;86;2
198;134;83;3
199;133;83;3
219;107;115;2
241;62;210;1
248;46;247;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
249;44;249;1
246;49;238;1
231;82;165;2
218;108;111;2
226;91;148;2
236;69;196;1
228;86;163;2
218;106;118;2
212;116;103;2
196;135;85;3
198;133;88;3
210;116;105;2
226;96;139;2
232;50;218;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
196;42;185;1
218;46;208;1
220;47;208;1
229;50;214;1
238;57;215;1
238;64;204;1
235;73;186;1
235;74;184;1
237;70;192;1
238;68;197;1
240;63;207;1
244;55;226;1
246;51;235;1
247;48;240;1
248;46;244;1
248;46;245;1
246;47;240;1
245;47;238;1
245;47;240;1
247;46;243;1
249;45;248;1
249;45;248;1
249;45;248;1
249;45;248;1
245;47;239;1
230;66;186;1
217;101;131;2
199;121;102;3
201;140;91;3
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
197;36;195;1
244;54;228;1
227;90;147;2
220;108;109;2
218;110;103;2
218;112;101;2
218;111;101;2
218;111;102;2
219;109;106;2
220;106;112;2
220;107;111;2
221;104;117;2
222;102;122;2
220;107;111;2
218;110;103;2
217;112;101;2
217;112;100;2
217;112;101;2
218;110;104;2
218;111;103;2
217;112;101;2
218;111;101;2
218;111;102;2
219;108;109;2
219;109;106;2
218;110;105;2
218;110;103;2
220;107;111;2
227;92;144;2
230;85;159;1
222;102;122;2
220;107;111;2
221;105;116;2
220;107;111;2
218;111;102;2
216;113;100;2
215;114;99;2
211;119;95;2
212;118;96;2
215;114;99;2
217;112;102;2
226;93;141;2
244;55;226;1
248;45;247;1
248;45;247;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
249;45;249;1
248;45;248;1
249;44;249;1
248;45;248;1
249;44;250;1
245;53;230;1
221;103;121;2
210;120;93;2
204;127;89;2
203;128;88;2
204;127;89;2
204;127;88;2
201;130;86;2
192;140;78;3
190;143;76;3
191;142;77;3
191;141;77;3
195;137;81;3
198;133;84;3
200;132;85;3
199;132;84;3
200;132;85;3
198;134;83;3
198;134;83;3
198;133;84;3
197;135;82;3
194;138;80;3
197;134;83;3
198;134;83;3
196;136;82;3
198;134;82;3
218;109;110;2
239;67;199;1
248;46;245;1
249;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
245;53;230;1
231;82;166;2
221;104;119;2
221;103;123;2
225;94;144;2
219;104;124;2
214;112;111;2
204;124;98;3
198;133;90;3
202;126;97;3
215;112;110;2
223;97;132;2
243;55;224;1
198;41;190;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
197;42;187;1
216;47;203;1
216;47;203;1
220;47;207;1
229;51;212;1
238;65;202;1
234;77;178;1
229;87;155;2
228;89;151;2
228;89;151;2
228;89;150;2
230;85;158;2
233;78;175;2
239;66;202;1
242;59;216;1
241;54;221;1
242;51;227;1
244;48;235;1
247;47;243;1
249;45;248;1
241;44;240;1
237;43;236;1
237;43;237;1
239;43;239;1
243;44;242;1
249;45;249;1
248;47;244;1
244;56;226;1
229;78;174;1
207;100;104;2
202;112;84;2
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
227;45;221;1
237;75;185;2
224;96;133;2
223;102;123;2
220;106;111;2
218;110;103;2
218;111;102;2
218;111;102;2
218;111;101;2
218;111;101;2
217;112;101;2
216;113;101;2
218;111;102;2
218;111;101;2
217;112;100;2
215;115;99;2
213;117;97;2
215;115;98;2
217;112;101;2
216;113;100;2
214;116;97;2
217;112;101;2
218;111;101;2
218;111;102;2
218;110;103;2
219;108;109;2
218;110;103;2
219;108;107;2
224;99;129;2
225;96;134;2
219;107;110;2
218;110;104;2
219;107;109;2
218;110;104;2
216;114;99;2
209;121;93;2
206;124;91;2
205;126;90;2
207;123;92;2
211;119;94;2
217;110;107;2
231;83;164;1
243;58;220;1
246;50;237;1
248;46;245;1
248;45;248;1
248;45;248;1
248;45;249;1
248;45;248;1
248;45;248;1
248;45;247;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;247;1
248;45;248;1
240;62;209;1
218;108;112;2
204;127;87;2
200;131;86;3
201;130;86;3
205;126;90;2
208;122;92;2
204;127;88;2
194;139;79;3
191;141;77;3
191;142;77;3
194;138;80;3
199;132;84;3
200;131;85;3
200;131;85;3
202;129;87;2
203;128;88;2
199;132;84;3
199;133;84;3
198;133;84;3
195;137;81;3
191;141;77;3
193;139;79;3
195;138;80;3
194;138;80;3
196;136;81;3
217;109;109;2
237;68;194;1
247;47;244;1
249;45;249;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
244;56;224;1
228;89;149;2
225;96;134;2
228;89;151;2
223;97;135;2
215;111;111;2
201;128;95;3
198;131;92;3
204;124;99;2
211;114;108;2
218;108;115;2
222;98;129;2
244;62;215;1
222;45;214;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
196;37;192;1
220;45;211;1
217;45;207;1
218;45;209;1
219;45;209;1
226;50;211;1
237;64;202;1
233;79;173;2
229;87;154;2
227;91;146;2
226;93;141;2
226;93;141;2
226;92;142;2
227;92;143;2
230;85;160;2
233;78;176;1
238;65;202;1
242;53;225;1
246;47;241;1
240;44;239;1
226;41;225;1
169;33;165;1
0;0;0;0
0;0;0;0
152;30;146;1
183;35;178;1
231;42;230;1
242;44;241;1
240;43;240;1
232;44;227;1
221;46;207;1
183;42;162;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
134;27;128;1
234;48;224;1
237;73;187;1
228;88;152;2
220;107;110;2
218;111;102;2
218;110;104;2
219;108;108;2
221;105;115;2
222;102;122;2
225;96;134;2
226;92;144;2
226;93;142;2
224;97;132;2
222;102;120;2
220;106;114;2
218;110;105;2
215;114;99;2
211;119;95;2
211;119;95;2
214;116;97;2
211;118;95;2
216;113;99;2
217;112;100;2
216;113;100;2
218;110;103;2
220;107;111;2
218;110;103;2
218;110;104;2
220;107;111;2
219;108;108;2
218;110;103;2
218;111;101;2
218;111;102;2
216;113;99;2
209;121;94;2
203;128;87;3
201;130;86;3
203;128;88;2
205;126;90;2
209;121;94;2
217;110;110;2
223;98;133;2
231;81;169;2
239;66;201;1
242;58;219;1
244;54;227;1
245;51;233;1
247;49;239;1
247;48;242;1
248;47;244;1
247;47;243;1
248;45;248;1
249;44;250;1
248;45;249;1
249;44;249;1
244;54;228;1
225;95;140;2
206;124;92;2
198;133;84;3
199;133;84;3
199;132;84;3
202;129;87;3
205;125;90;2
201;130;86;3
194;138;80;3
191;141;77;3
192;141;78;3
196;136;81;3
202;129;87;2
203;128;88;2
201;130;86;3
201;130;86;3
203;128;88;2
201;130;86;3
201;131;86;3
199;133;84;3
196;135;82;3
193;140;78;3
195;137;81;3
197;135;83;3
195;136;81;3
196;137;81;3
216;110;106;2
230;69;179;1
246;47;242;1
249;45;249;1
248;45;248;1
249;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;247;1
243;57;221;1
227;92;145;2
226;93;141;2
239;65;203;1
231;82;168;2
211;115;107;2
194;138;82;3
193;138;84;3
200;129;95;3
210;117;107;2
218;108;115;2
221;101;124;2
238;73;189;1
229;45;223;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
205;42;197;1
221;46;211;1
221;43;215;1
221;44;215;1
219;45;210;1
222;48;210;1
237;59;211;1
236;72;189;1
232;80;171;2
230;85;159;2
228;89;150;2
227;92;144;2
225;96;135;2
224;99;129;2
226;92;143;2
234;77;177;1
242;57;221;1
247;46;243;1
228;42;226;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
160;32;154;1
166;33;159;1
149;30;143;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
190;37;184;1
240;54;222;1
235;72;188;1
225;95;137;2
218;109;105;2
220;107;110;2
225;96;135;2
229;86;156;2
233;78;175;1
239;65;204;1
243;56;224;1
244;54;228;1
244;55;225;1
242;59;217;1
236;71;190;1
227;90;148;2
220;106;112;2
216;113;100;2
206;124;91;3
207;123;92;2
211;119;95;2
209;122;93;2
211;119;95;2
211;119;95;2
212;118;96;2
217;112;101;2
218;110;103;2
218;111;101;2
218;111;101;2
218;111;102;2
217;112;101;2
216;113;100;2
215;114;99;2
214;115;98;2
208;122;93;2
202;129;87;3
200;131;85;3
198;134;83;3
198;134;83;3
199;133;84;3
205;125;90;2
212;116;102;2
217;109;112;2
219;105;119;2
221;101;126;2
224;97;135;2
227;91;147;2
230;83;164;2
233;78;174;1
235;74;184;1
238;67;199;1
241;61;213;1
243;56;222;1
244;54;228;1
245;52;231;1
243;57;221;1
230;85;158;2
218;110;106;2
207;124;91;2
203;128;88;2
200;131;85;3
200;132;85;3
203;128;88;2
204;127;89;2
198;134;83;3
193;140;79;3
191;141;77;3
193;139;79;3
196;136;82;3
200;132;85;3
201;130;86;3
201;130;86;3
201;131;86;3
205;126;89;2
207;124;91;2
204;126;89;2
202;129;87;2
200;132;85;3
197;135;82;3
198;134;83;3
198;134;83;3
195;137;81;3
194;139;79;3
217;110;109;2
237;66;197;1
247;46;245;1
249;45;248;1
248;45;248;1
249;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
246;51;235;1
232;81;167;2
224;98;131;2
239;66;201;1
240;63;207;1
219;104;124;2
197;134;84;3
190;141;80;3
195;135;90;3
208;119;106;2
217;108;115;2
222;101;126;2
234;77;177;2
244;49;235;1
203;38;201;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
189;36;185;1
217;45;208;1
219;43;213;1
220;42;216;1
219;44;212;1
219;46;207;1
226;51;210;1
239;61;210;1
237;69;194;1
234;76;179;1
231;83;163;2
228;89;149;2
226;94;139;2
227;92;144;2
232;81;167;2
240;62;208;1
249;47;245;1
236;43;235;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
216;41;211;1
241;58;216;1
231;81;167;2
222;103;119;2
221;104;116;2
228;89;150;2
238;68;197;1
242;58;218;1
243;56;222;1
244;54;229;1
241;60;214;1
239;66;201;1
238;68;197;1
235;74;184;1
228;88;154;2
219;106;116;2
215;113;101;2
210;120;94;2
208;122;92;2
209;121;94;2
210;120;94;2
211;118;96;2
211;119;95;2
203;128;87;3
200;131;86;3
208;122;93;2
214;116;97;2
215;115;98;2
214;115;98;2
213;116;97;2
210;120;94;2
204;127;89;2
202;130;87;3
200;131;85;3
199;133;84;3
197;135;82;3
196;136;81;3
192;140;78;3
193;140;79;3
194;138;80;3
200;132;85;3
203;128;88;3
206;124;92;2
209;121;95;2
210;120;96;2
211;118;97;2
213;116;100;2
214;114;103;2
215;113;105;2
215;112;106;2
218;108;111;2
218;107;114;2
218;107;116;2
220;105;119;2
220;104;119;2
218;105;114;2
217;110;105;2
217;112;101;2
215;114;99;2
209;121;94;2
207;123;92;2
205;125;90;2
205;126;90;2
202;129;87;2
195;137;81;3
192;140;78;3
193;139;79;3
194;138;80;3
196;136;82;3
199;133;84;3
201;131;86;3
202;130;87;2
201;130;86;3
205;126;89;2
207;123;91;2
205;126;90;2
203;128;88;2
201;130;86;3
200;131;85;3
199;132;84;3
195;137;80;3
195;137;81;3
197;135;81;3
218;108;113;2
242;59;216;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
249;44;249;1
247;49;239;1
232;79;173;2
216;110;110;2
221;103;124;2
234;75;181;1
230;83;164;2
214;112;111;2
197;134;86;3
199;130;93;3
213;113;111;2
220;103;123;2
227;90;149;2
233;77;176;2
238;67;198;1
240;53;223;1
231;43;229;1
205;38;203;1
141;28;135;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
206;44;195;1
219;45;210;1
220;42;216;1
221;43;216;1
219;46;209;1
226;48;213;1
241;57;219;1
240;64;206;1
239;66;201;1
235;74;185;2
234;76;179;2
236;73;186;2
239;66;201;1
243;56;223;1
245;49;238;1
246;45;245;1
219;40;218;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
228;44;223;1
240;67;203;1
227;88;150;2
225;97;132;2
229;86;157;2
240;62;209;1
245;52;233;1
245;52;232;1
238;67;199;1
231;83;163;2
223;100;127;2
222;103;119;2
222;101;124;2
220;106;115;2
216;112;106;2
208;122;94;2
204;127;89;3
205;126;90;3
209;121;93;2
214;115;98;2
215;114;99;2
216;113;100;2
213;117;97;2
199;133;84;3
192;141;78;3
193;140;79;3
198;134;83;3
198;133;84;3
198;134;83;3
196;136;82;3
195;137;81;3
193;139;79;3
193;140;78;3
193;139;79;3
195;137;81;3
194;138;80;3
195;137;81;3
196;136;81;3
197;135;82;3
197;135;83;3
199;132;84;3
201;131;86;3
202;129;87;3
204;126;89;3
207;124;92;2
206;124;91;2
206;124;91;2
207;124;91;2
206;125;90;2
206;125;90;2
209;121;92;2
208;122;91;2
207;124;90;2
206;125;89;2
206;125;88;3
209;121;91;2
212;118;95;2
213;116;97;2
212;118;95;2
210;120;94;2
209;121;93;2
207;123;92;2
205;125;90;2
200;131;85;3
194;139;79;3
192;140;78;3
192;140;78;3
193;140;79;3
195;138;80;3
196;135;82;3
198;133;84;3
199;133;84;3
198;133;84;3
202;129;87;2
203;127;88;2
203;128;88;3
203;128;88;2
203;128;88;2
201;131;86;3
197;135;83;3
194;138;80;3
195;137;81;3
205;125;91;2
224;96;136;2
245;51;233;1
249;44;250;1
248;45;248;1
249;45;249;1
248;45;248;1
249;45;249;1
248;45;248;1
248;45;248;1
248;45;248;1
247;47;242;1
235;73;188;1
214;111;117;2
210;117;106;3
231;81;170;2
242;59;216;1
232;79;173;1
220;103;126;2
219;105;123;2
224;96;138;2
232;80;171;2
236;72;187;1
231;83;164;2
230;82;164;2
235;59;203;1
248;47;244;1
245;46;242;1
220;46;210;1
209;46;196;1
206;44;194;1
206;42;198;1
195;37;192;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
188;41;177;1
218;46;207;1
219;45;209;1
221;44;215;1
221;45;214;1
222;45;213;1
226;46;217;1
240;53;224;1
243;52;230;1
245;48;238;1
245;48;238;1
245;48;238;1
245;48;240;1
246;47;242;1
246;46;244;1
238;44;236;1
233;43;231;1
212;39;211;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
231;44;227;1
242;63;210;1
231;80;168;2
231;83;164;2
239;65;204;1
245;52;233;1
245;53;230;1
237;70;193;1
225;96;135;2
220;107;110;2
218;111;102;2
218;111;101;2
218;111;103;2
215;114;99;2
209;121;93;2
204;126;89;3
204;126;89;3
209;121;93;2
214;115;98;2
217;112;101;2
218;111;101;2
217;111;101;2
214;116;97;2
205;126;90;2
198;133;84;3
189;144;75;3
188;145;74;3
189;144;75;3
189;143;76;3
189;144;75;3
189;144;75;3
190;142;77;3
192;140;78;3
193;140;79;3
194;138;80;3
196;136;81;3
198;134;83;3
199;133;84;3
198;133;84;3
201;130;86;3
203;128;88;2
204;126;89;2
206;124;91;2
207;123;92;2
209;121;93;2
205;126;89;2
202;129;87;2
201;130;87;3
202;129;87;3
206;125;90;2
209;121;94;2
212;118;96;2
215;114;99;2
216;112;101;2
218;109;109;2
221;103;120;2
222;101;126;2
223;99;128;2
220;106;115;2
214;115;100;2
208;122;92;2
205;125;90;2
203;128;88;2
199;132;85;3
194;138;80;3
192;140;78;3
191;141;77;3
192;141;78;3
192;141;78;3
193;140;79;3
195;137;81;3
197;135;82;3
196;136;82;3
198;134;83;3
201;130;86;2
201;130;86;3
203;128;88;2
204;127;88;2
202;129;87;2
199;133;84;3
197;135;83;3
197;135;81;3
216;111;109;2
238;67;199;1
248;46;245;1
249;45;248;1
248;45;248;1
248;45;248;1
248;45;248;1
